customer_id,customer_name,email,recency_days,frequency,monetary,RFM_Score,segment
2832.0,Merike Laas,merike.laas@yahoo.com,203,1,889.2,6,At Risk
2833.0,Kadri Tammik,kadri.tammik@gmail.com,40,3,522.51,10,Loyal
2834.0,Riina Järv,riina.jarv@telia.ee,181,1,594.87,6,At Risk
2835.0,Ene Lepp,ene.lepp@hot.ee,28,4,1057.8999999999999,13,VIP Champions
2836.0,Liis Liiv,liis.liiv@yahoo.com,7,6,1070.03,14,VIP Champions
2839.0,Rasmus Kallas,rasmus.kallas@yahoo.com,189,3,1338.96,9,Potential
2841.0,Sirje Lepik,sirje.lepik@telia.ee,117,5,1074.1,12,Loyal
2842.0,Kristjan Mets,kristjan.mets@mail.ee,146,2,259.86,6,At Risk
2843.0,Kati Kaalep,,229,2,973.3499999999999,8,Potential
2844.0,Anna Mets,anna.mets@gmail.com,288,4,2211.84,11,Loyal
2845.0,Kevin Lass,,606,1,401.54,4,At Risk
2846.0,Ants Org,ants.org@outlook.com,66,3,1211.7,11,Loyal
2847.0,Margus Vaher,margus.vaher@mail.ee,68,1,176.65,6,At Risk
2848.0,Kaido Teder,kaido.teder@telia.ee,109,3,975.5899999999999,11,Loyal
2849.0,Kersti Põld,,35,7,2748.1,15,VIP Champions
2850.0,Madis Hurt,madis.hurt@telia.ee,18,4,1471.6599999999999,14,VIP Champions
2851.0,Ene Kull,ene.kull@gmail.com,253,2,168.08,5,At Risk
2852.0,Marko Paju,marko.paju@gmail.com,20,4,926.1,13,VIP Champions
2854.0,Olev Saar,olev.saar@gmail.com,195,4,1084.91,10,Loyal
2855.0,Merle Järv,merle.jarv@outlook.com,338,3,759.37,7,Potential
2856.0,Kristjan Liiv,kristjan.liiv@telia.ee,62,1,182.77,6,At Risk
2859.0,Maie Saar,maie.saar@gmail.com,299,1,184.07,4,At Risk
2860.0,Margus Kukk,,54,4,695.9200000000001,11,Loyal
2862.0,Jüri Lõhmus,,34,2,1103.13,11,Loyal
2863.0,Maris Paas,maris.paas@telia.ee,3,7,2557.4300000000003,15,VIP Champions
2864.0,Kristiina Toom,kristiina.toom@telia.ee,336,2,629.84,6,At Risk
2865.0,Arvo Järv,arvo.jarv@hot.ee,33,4,984.33,13,VIP Champions
2867.0,Mihkel Kallas,,360,3,765.1899999999999,7,Potential
2869.0,Maris Kaalep,maris.kaalep@hot.ee,157,4,1547.46,12,Loyal
2870.0,Kevin Tammik,kevin.tammik@outlook.com,107,2,870.82,9,Potential
2871.0,Külli Mitt,,79,5,887.86,12,Loyal
2872.0,Kadri Vaher,kadri.vaher@mail.ee,6,4,1225.8,13,VIP Champions
2874.0,Annika Valk,annika.valk@yahoo.com,147,5,4091.6,13,VIP Champions
2875.0,Kadri Tammik,kadri.tammik2@gmail.com,147,2,774.34,8,Potential
2876.0,Sandra Veski,sandra.veski@mail.ee,263,2,738.96,7,Potential
2878.0,Ago Oja,ago.oja@outlook.com,22,2,286.20000000000005,8,Potential
2880.0,Madis Pärn,madis.parn@yahoo.com,114,2,714.62,8,Potential
2881.0,Maie Veski,maie.veski@telia.ee,97,3,579.91,9,Potential
2882.0,Piret Lass,piret.lass@yahoo.com,3,4,1615.41,14,VIP Champions
2883.0,Toomas Mets,toomas.mets@gmail.com,158,1,486.04,6,At Risk
2884.0,Marko Raud,,24,3,491.92,10,Loyal
2885.0,Kaido Arro,kaido.arro@mail.ee,24,4,1360.6200000000001,13,VIP Champions
2886.0,Arvo Vaher,arvo.vaher@telia.ee,23,2,196.47,8,Potential
2887.0,Jaak Rosin,jaak.rosin@mail.ee,115,2,517.66,7,Potential
2888.0,Liina Kangur,liina.kangur@yahoo.com,110,3,260.47,7,Potential
2889.0,Laura Tammik,laura.tammik@yahoo.com,11,63,21587.33,15,VIP Champions
2890.0,Kristiina Veski,kristiina.veski@mail.ee,79,2,382.02000000000004,8,Potential
2891.0,Taavi Oja,taavi.oja@telia.ee,211,4,539.24,8,Potential
2892.0,Marit Värk,marit.vark@gmail.com,126,2,238.35000000000002,6,At Risk
2893.0,Madis Lass,madis.lass2@telia.ee,128,3,1168.29,10,Loyal
2894.0,Ragnar Orav,ragnar.orav@yahoo.com,463,1,1106.01,6,At Risk
2895.0,Pille Lõoke,pille.looke@outlook.com,263,2,392.32000000000005,6,At Risk
2898.0,Jaak Talvik,jaak.talvik@gmail.com,27,2,852.45,10,Loyal
2899.0,Terje Pihl,,19,4,1534.52,14,VIP Champions
2901.0,Meelis Laas,,119,6,1191.3799999999999,12,Loyal
2902.0,Hille Kallas,hille.kallas@mail.ee,94,1,605.72,7,Potential
2905.0,Sandra Raud,sandra.raud@outlook.com,141,4,748.68,10,Loyal
2906.0,Ragnar Lepik,ragnar.lepik@hot.ee,525,3,565.6,6,At Risk
2907.0,Annika Kõiv,annika.koiv@outlook.com,100,1,279.43,6,At Risk
2908.0,Toomas Paas,toomas.paas@outlook.com,105,1,175.25,6,At Risk
2909.0,Aili Kuusik,aili.kuusik@telia.ee,134,3,1063.81,10,Loyal
2910.0,Tarmo Vaher,tarmo.vaher2@outlook.com,66,4,1179.22,12,Loyal
2911.0,Liina Lill,liina.lill@gmail.com,29,5,1680.19,15,VIP Champions
2912.0,Raivo Lõoke,raivo.looke@telia.ee,626,2,484.12,5,At Risk
2913.0,Aili Hurt,aili.hurt@yahoo.com,84,10,3548.2400000000002,14,VIP Champions
2914.0,Rein Luik,,141,2,871.37,8,Potential
2915.0,Tõnu Saar,tonu.saar2@mail.ee,68,3,1001.56,11,Loyal
2916.0,Marika Aas,marika.aas@mail.ee,649,1,221.42,3,Lost
2917.0,Ago Kukk,ago.kukk@hot.ee,301,3,1305.7299999999998,9,Potential
2920.0,Merle Lepik,merle.lepik@hot.ee,158,1,130.02,5,At Risk
2922.0,Reet Laas,reet.laas2@gmail.com,333,1,884.76,5,At Risk
2924.0,Margus Veski,margus.veski@hot.ee,191,4,1070.68,10,Loyal
2926.0,Maie Lõhmus,maie.lohmus@outlook.com,164,3,530.4000000000001,8,Potential
2927.0,Rasmus Männik,rasmus.mannik2@gmail.com,126,3,478.03,8,Potential
2928.0,Jüri Vaher,juri.vaher@yahoo.com,165,3,1074.57,10,Loyal
2929.0,Kadri Pihl,kadri.pihl@gmail.com,459,2,201.95000000000002,4,At Risk
2930.0,Priit Kull,priit.kull@gmail.com,490,2,403.77,5,At Risk
2931.0,Meelis Kask,meelis.kask@mail.ee,42,5,1432.55,15,VIP Champions
2932.0,Karin Kaalep,,14,4,1613.45,14,VIP Champions
2933.0,Indrek Lepik,indrek.lepik@outlook.com,142,3,220.54,7,Potential
2935.0,Margus Vaher,margus.vaher2@mail.ee,133,1,665.1,7,Potential
2936.0,Aili Teder,aili.teder@hot.ee,191,1,560.31,5,At Risk
2937.0,Kersti Puusepp,kersti.puusepp@gmail.com,480,3,1045.73,8,Potential
2938.0,Liina Kukk,liina.kukk@gmail.com,181,4,887.6,10,Loyal
2939.0,Anna Rosin,anna.rosin@mail.ee,357,2,985.14,7,Potential
2940.0,Rain Rebane,rain.rebane@hot.ee,43,2,205.14,8,Potential
2941.0,Hille Lepik,hille.lepik@mail.ee,66,7,1834.43,14,VIP Champions
2942.0,Laura Oja,laura.oja@hot.ee,163,5,1013.22,12,Loyal
2943.0,Marit Tammik,marit.tammik@outlook.com,138,4,782.71,10,Loyal
2944.0,Merle Kivi,merle.kivi@yahoo.com,665,1,257.39,3,Lost
2946.0,Annika Toom,,67,4,1343.65,12,Loyal
2948.0,Priit Teder,,246,3,570.93,7,Potential
2949.0,Sandra Lõoke,sandra.looke@gmail.com,28,7,2421.0499999999997,15,VIP Champions
2950.0,Aili Mets,aili.mets@telia.ee,30,1,410.0,8,Potential
2951.0,Lea Mets,,29,3,1374.1,13,VIP Champions
2952.0,Sandra Sild,sandra.sild@yahoo.com,56,7,2632.69,14,VIP Champions
2954.0,Kersti Lõoke,,139,3,1655.19,11,Loyal
2955.0,Tiina Laas,tiina.laas@hot.ee,33,10,4388.14,15,VIP Champions
2956.0,Kristi Kuusik,kristi.kuusik@gmail.com,54,4,2073.9500000000003,13,VIP Champions
2957.0,Peeter Raud,peeter.raud@gmail.com,318,3,973.53,8,Potential
2960.0,Maie Paju,maie.paju@telia.ee,179,2,248.67000000000002,6,At Risk
2961.0,Siim Männik,siim.mannik@yahoo.com,162,5,4210.4400000000005,13,VIP Champions
2962.0,Rain Raid,rain.raid@gmail.com,197,1,158.94,4,At Risk
2963.0,Urmas Kuusk,urmas.kuusk@mail.ee,557,4,636.01,8,Potential
2964.0,Hille Lill,hille.lill@outlook.com,355,1,388.92,4,At Risk
2966.0,Anu Liiv,anu.liiv@mail.ee,173,3,474.64,8,Potential
2968.0,Tarmo Toom,tarmo.toom@telia.ee,161,3,859.1200000000001,9,Potential
2969.0,Liina Kõiv,liina.koiv@outlook.com,423,2,1495.79,8,Potential
2971.0,Tarmo Kallas,tarmo.kallas@telia.ee,172,3,683.38,9,Potential
2972.0,Pille Rand,pille.rand@outlook.com,375,5,737.1800000000001,9,Potential
2973.0,Karin Paas,karin.paas@telia.ee,373,4,1096.84,9,Potential
2974.0,Liis Järv,,149,1,272.6,5,At Risk
2975.0,Mihkel Kallas,mihkel.kallas2@outlook.com,322,2,630.5699999999999,6,At Risk
2976.0,Arvo Lepik,arvo.lepik@telia.ee,339,3,1458.65,9,Potential
2977.0,Rasmus Rebane,rasmus.rebane@mail.ee,73,4,2348.3599999999997,13,VIP Champions
2978.0,Anu Sild,anu.sild2@yahoo.com,192,5,2306.84,12,Loyal
2979.0,Kevin Aas,kevin.aas@gmail.com,69,3,929.3100000000001,11,Loyal
2980.0,Tarmo Kask,tarmo.kask@telia.ee,91,5,1379.3999999999999,14,VIP Champions
2981.0,Sandra Lepik,sandra.lepik@outlook.com,266,2,157.42000000000002,5,At Risk
2983.0,Liis Kuusik,liis.kuusik@hot.ee,562,3,556.95,6,At Risk
2984.0,Sirje Sepp,,87,4,722.89,11,Loyal
2986.0,Henri Pärn,henri.parn@mail.ee,510,2,1030.51,7,Potential
2987.0,Ene Paju,ene.paju@hot.ee,506,3,626.05,7,Potential
2988.0,Priit Veski,,184,1,360.28,5,At Risk
2989.0,Tiit Järv,,26,5,2035.4599999999998,15,VIP Champions
2990.0,Henri Pärn,henri.parn@hot.ee,398,2,473.52,5,At Risk
2991.0,Ene Liiv,,359,2,1165.86,7,Potential
2993.0,Kevin Kull,kevin.kull@gmail.com,18,1,329.99,7,Potential
2994.0,Merle Salu,merle.salu@gmail.com,36,2,1026.64,11,Loyal
2995.0,Mart Kuusk,mart.kuusk@gmail.com,17,2,626.36,10,Loyal
2996.0,Rain Nurk,rain.nurk@mail.ee,101,4,848.0600000000001,11,Loyal
2997.0,Kevin Org,kevin.org@yahoo.com,3,68,22513.7,15,VIP Champions
2999.0,Annika Teder,annika.teder@outlook.com,216,3,896.82,8,Potential
3000.0,Siim Sepp,siim.sepp@mail.ee,319,3,748.95,7,Potential
3001.0,Toomas Lepp,toomas.lepp@yahoo.com,495,3,2567.63,9,Potential
3002.0,Grete Org,grete.org@yahoo.com,499,1,659.49,5,At Risk
3003.0,Ants Paas,ants.paas@telia.ee,211,5,1210.3600000000001,11,Loyal
3004.0,Peeter Puusepp,peeter.puusepp@gmail.com,100,1,583.44,7,Potential
3006.0,Katrin Arro,katrin.arro@outlook.com,226,1,331.59,4,At Risk
3007.0,Riina Mägi,riina.magi@hot.ee,28,1,47.36,7,Potential
3008.0,Lea Lill,lea.lill@outlook.com,685,1,1053.99,6,At Risk
3009.0,Katrin Kull,,177,3,894.12,9,Potential
3010.0,Sigrid Tamm,sigrid.tamm@gmail.com,12,5,1860.23,15,VIP Champions
3011.0,Ene Rosin,ene.rosin@hot.ee,299,4,698.89,9,Potential
3012.0,Eha Kuusk,eha.kuusk@outlook.com,17,4,901.24,12,Loyal
3014.0,Reet Valk,,79,2,211.54,7,Potential
3015.0,Väino Pihl,vaino.pihl@yahoo.com,241,3,1298.75,9,Potential
3017.0,Triin Veski,triin.veski@mail.ee,261,1,291.72,4,At Risk
3018.0,Kersti Kuusk,kersti.kuusk@mail.ee,230,3,1289.71,9,Potential
3019.0,Erkki Järv,erkki.jarv@gmail.com,183,4,1756.05,12,Loyal
3020.0,Maris Kuusik,maris.kuusik2@telia.ee,284,2,733.6199999999999,7,Potential
3021.0,Tarmo Saar,tarmo.saar@outlook.com,140,1,147.58,5,At Risk
3022.0,Jaak Ilves,jaak.ilves@telia.ee,360,2,951.1500000000001,7,Potential
3023.0,Pille Aas,pille.aas@yahoo.com,28,3,729.79,11,Loyal
3024.0,Rein Tammik,rein.tammik@mail.ee,140,1,1482.9,9,Potential
3025.0,Aili Paas,aili.paas@mail.ee,2,4,1548.94,14,VIP Champions
3026.0,Kersti Kaalep,kersti.kaalep@outlook.com,126,4,972.7500000000001,11,Loyal
3027.0,Sander Mägi,sander.magi@outlook.com,203,1,420.72,5,At Risk
3028.0,Sander Vaher,sander.vaher@yahoo.com,198,2,122.81,5,At Risk
3030.0,Pille Tammik,pille.tammik@gmail.com,325,2,1153.6499999999999,7,Potential
3032.0,Urmas Tammik,urmas.tammik@gmail.com,486,1,205.89,3,Lost
3033.0,Anna Järv,anna.jarv@outlook.com,67,5,1177.32,13,VIP Champions
3034.0,Sigrid Puusepp,sigrid.puusepp@mail.ee,69,5,1779.09,14,VIP Champions
3035.0,Grete Tamm,,3,5,2767.1,15,VIP Champions
3036.0,Jaak Veski,,30,2,319.32,8,Potential
3038.0,Kristi Must,kristi.must@outlook.com,24,4,437.58,11,Loyal
3041.0,Urmas Raid,urmas.raid@yahoo.com,197,7,1750.51,12,Loyal
3043.0,Hille Raid,hille.raid@mail.ee,10,3,661.73,11,Loyal
3044.0,Marit Pihl,marit.pihl@telia.ee,253,5,1564.31,12,Loyal
3045.0,Indrek Rand,indrek.rand@mail.ee,573,3,667.03,7,Potential
3046.0,Meelis Põld,meelis.pold2@hot.ee,13,6,2380.65,15,VIP Champions
3047.0,Meelis Kuusik,meelis.kuusik@hot.ee,30,3,1122.68,12,Loyal
3048.0,Liina Org,liina.org@yahoo.com,21,6,2558.87,15,VIP Champions
3049.0,Grete Salu,grete.salu@telia.ee,29,2,852.1700000000001,10,Loyal
3050.0,Heli Hurt,heli.hurt@mail.ee,77,3,814.5699999999999,10,Loyal
3051.0,Tõnu Must,tonu.must@hot.ee,19,1,47.38,7,Potential
3052.0,Piret Talvik,piret.talvik@outlook.com,401,1,83.1,3,Lost
3053.0,Terje Roots,terje.roots@outlook.com,147,4,749.6800000000001,10,Loyal
3055.0,Margus Arro,margus.arro@yahoo.com,156,2,630.99,8,Potential
3056.0,Nele Orav,nele.orav@hot.ee,72,1,536.3,7,Potential
3057.0,Priit Lõoke,priit.looke@mail.ee,319,7,2860.92,11,Loyal
3058.0,Triin Kaalep,,282,3,1758.18,10,Loyal
3061.0,Ülle Paju,ulle.paju@hot.ee,234,1,274.66,4,At Risk
3062.0,Ragnar Kuusik,ragnar.kuusik@gmail.com,65,5,1181.5900000000001,13,VIP Champions
3063.0,Ants Salu,ants.salu@gmail.com,6,3,896.46,11,Loyal
3064.0,Urmas Värk,,1,3,411.44,10,Loyal
3065.0,Andres Rebane,andres.rebane@mail.ee,9,2,562.43,9,Potential
3066.0,Tiit Põld,tiit.pold@hot.ee,177,1,583.44,6,At Risk
3067.0,Heino Puusepp,heino.puusepp@hot.ee,62,3,821.5899999999999,10,Loyal
3068.0,Jüri Kukk,juri.kukk@mail.ee,46,4,718.13,11,Loyal
3069.0,Maie Aas,maie.aas@outlook.com,2,3,504.88,10,Loyal
3070.0,Maie Koppel,maie.koppel@hot.ee,243,3,573.07,7,Potential
3071.0,Maris Toom,,375,2,811.83,6,At Risk
3072.0,Erkki Lepik,erkki.lepik@mail.ee,212,3,1864.32,10,Loyal
3073.0,Kristiina Kuusk,,75,2,508.98,8,Potential
3074.0,Piret Roots,piret.roots@mail.ee,81,4,1813.5700000000002,13,VIP Champions
3076.0,Jüri Kuusk,juri.kuusk@mail.ee,5,5,1837.7999999999997,15,VIP Champions
3077.0,Kadri Sild,kadri.sild@outlook.com,20,4,1231.73,13,VIP Champions
3079.0,Jüri Talvik,,49,1,200.77,6,At Risk
3080.0,Marika Paas,marika.paas@yahoo.com,338,3,799.3499999999999,7,Potential
3081.0,Kristiina Oja,kristiina.oja@hot.ee,30,6,910.91,13,VIP Champions
3082.0,Sander Kangur,sander.kangur@outlook.com,168,3,1497.6399999999999,11,Loyal
3083.0,Liis Männik,liis.mannik@gmail.com,228,3,728.9,8,Potential
3084.0,Margus Paas,,120,2,922.02,8,Potential
3085.0,Liina Tamm,liina.tamm@hot.ee,382,5,1178.58,10,Loyal
3089.0,Kersti Raid,kersti.raid@yahoo.com,216,1,160.21,4,At Risk
3090.0,Raivo Kuusk,raivo.kuusk@telia.ee,24,2,332.69,8,Potential
3093.0,Nele Kask,nele.kask@outlook.com,599,1,153.62,3,Lost
3094.0,Reet Lõhmus,reet.lohmus@hot.ee,382,2,844.0799999999999,6,At Risk
3095.0,Terje Nurk,,9,2,534.54,9,Potential
3096.0,Karin Rand,karin.rand@outlook.com,64,5,1557.57,14,VIP Champions
3098.0,Ragnar Tamm,ragnar.tamm@telia.ee,2,2,889.5600000000001,10,Loyal
3099.0,Jüri Kõiv,juri.koiv@telia.ee,151,4,829.18,10,Loyal
3100.0,Kaido Mitt,kaido.mitt@hot.ee,444,2,364.24,5,At Risk
3101.0,Jüri Liiv,juri.liiv@yahoo.com,11,1,332.54,7,Potential
3103.0,Merle Põld,merle.pold@mail.ee,137,7,1606.22,13,VIP Champions
3106.0,Margus Veski,margus.veski@outlook.com,58,3,680.26,10,Loyal
3107.0,Laura Mets,laura.mets@hot.ee,233,3,1468.1799999999998,10,Loyal
3108.0,Piret Kaalep,piret.kaalep@yahoo.com,97,5,878.8199999999999,12,Loyal
3109.0,Ülle Lass,ulle.lass@yahoo.com,123,3,699.16,9,Potential
3110.0,Aivar Raud,aivar.raud@gmail.com,247,4,677.78,9,Potential
3111.0,Aivar Rosin,aivar.rosin@yahoo.com,297,4,1033.76,10,Loyal
3112.0,Ragnar Raid,ragnar.raid@outlook.com,321,6,1905.14,11,Loyal
3113.0,Merle Saar,merle.saar@yahoo.com,299,2,664.51,7,Potential
3114.0,Maris Orav,maris.orav@outlook.com,341,3,879.0799999999999,7,Potential
3115.0,Ülle Org,ulle.org@gmail.com,126,2,894.25,8,Potential
3116.0,Tõnu Paju,tonu.paju@mail.ee,329,1,756.99,5,At Risk
3118.0,Siim Toom,siim.toom@hot.ee,11,6,1947.42,15,VIP Champions
3119.0,Kristjan Ilves,kristjan.ilves@yahoo.com,118,7,2317.38,13,VIP Champions
3121.0,Triin Kuusik,triin.kuusik@yahoo.com,583,1,210.18,3,Lost
3122.0,Rain Lõhmus,rain.lohmus@yahoo.com,258,2,963.02,8,Potential
3123.0,Külli Koppel,kulli.koppel@gmail.com,134,4,577.3900000000001,9,Potential
3125.0,Piret Saar,piret.saar@gmail.com,274,5,892.88,10,Loyal
3126.0,Ülle Raud,ulle.raud@yahoo.com,66,2,381.57,8,Potential
3127.0,Piret Oja,,200,5,1939.28,12,Loyal
3128.0,Kristjan Paas,kristjan.paas@outlook.com,34,6,1542.48,15,VIP Champions
3129.0,Kalev Teder,kalev.teder@gmail.com,176,1,101.26,5,At Risk
3130.0,Rasmus Kull,rasmus.kull@hot.ee,60,5,650.35,12,Loyal
3131.0,Maris Nurk,maris.nurk@yahoo.com,10,3,679.95,11,Loyal
3132.0,Kadri Talvik,,235,4,1126.1599999999999,10,Loyal
3133.0,Ragnar Lill,ragnar.lill@mail.ee,153,6,1212.02,12,Loyal
3134.0,Sandra Kukk,sandra.kukk@telia.ee,37,4,696.94,12,Loyal
3135.0,Raivo Org,raivo.org@yahoo.com,337,2,426.44,5,At Risk
3136.0,Meelis Lass,meelis.lass@gmail.com,287,5,1938.3200000000002,12,Loyal
3137.0,Aivar Järv,aivar.jarv@gmail.com,32,2,888.49,10,Loyal
3138.0,Meelis Tamm,,165,4,675.25,10,Loyal
3139.0,Reet Rebane,reet.rebane@yahoo.com,71,1,138.9,6,At Risk
3140.0,Urmas Männik,urmas.mannik@telia.ee,390,2,337.79,5,At Risk
3142.0,Mihkel Raid,mihkel.raid@telia.ee,535,1,276.26,3,Lost
3143.0,Sirje Aas,sirje.aas@outlook.com,111,1,54.81,5,At Risk
3145.0,Madis Raid,madis.raid@mail.ee,547,1,737.94,5,At Risk
3146.0,Raivo Kõiv,raivo.koiv@mail.ee,71,5,1485.01,14,VIP Champions
3147.0,Lea Mets,,448,2,354.71000000000004,5,At Risk
3150.0,Aili Vaher,,249,1,210.58,4,At Risk
3151.0,Tiina Must,tiina.must@hot.ee,84,2,46.15,7,Potential
3152.0,Toomas Saar,toomas.saar@telia.ee,378,3,967.29,8,Potential
3153.0,Madis Männik,madis.mannik@yahoo.com,374,2,385.96000000000004,5,At Risk
3154.0,Külli Kivi,kulli.kivi@yahoo.com,146,5,994.21,12,Loyal
3156.0,Taavi Hurt,taavi.hurt@gmail.com,106,1,377.82,7,Potential
3158.0,Henri Veski,henri.veski@gmail.com,41,2,481.90999999999997,9,Potential
3159.0,Ene Tamm,ene.tamm@telia.ee,193,4,530.8199999999999,8,Potential
3160.0,Annika Lepp,annika.lepp@gmail.com,199,4,1472.5900000000001,11,Loyal
3161.0,Ülle Koppel,ulle.koppel@hot.ee,201,2,410.38,6,At Risk
3163.0,Maie Mitt,maie.mitt@telia.ee,129,4,1261.44,11,Loyal
3164.0,Kati Org,kati.org@yahoo.com,201,4,1437.18,11,Loyal
3165.0,Rasmus Arro,rasmus.arro@outlook.com,35,6,2108.35,15,VIP Champions
3166.0,Terje Lill,,132,6,2859.4500000000003,13,VIP Champions
3167.0,Ago Kõiv,ago.koiv@gmail.com,415,1,72.58,3,Lost
3168.0,Merike Lass,merike.lass@yahoo.com,22,1,70.01,7,Potential
3169.0,Katrin Liiv,,81,1,231.13,6,At Risk
3170.0,Eha Puusepp,eha.puusepp@mail.ee,636,2,366.60999999999996,5,At Risk
3171.0,Triin Valk,triin.valk@gmail.com,48,2,571.41,8,Potential
3172.0,Karin Paas,karin.paas@mail.ee,123,3,908.8499999999999,9,Potential
3173.0,Erkki Mets,erkki.mets@gmail.com,141,1,190.86,5,At Risk
3174.0,Riina Lepp,riina.lepp2@outlook.com,166,1,138.13,5,At Risk
3177.0,Rasmus Kallas,rasmus.kallas@mail.ee,167,4,1028.18,11,Loyal
3178.0,Taavi Värk,taavi.vark@outlook.com,44,2,325.42,7,Potential
3179.0,Aivar Lill,aivar.lill@mail.ee,161,2,760.46,8,Potential
3180.0,Liis Lepp,liis.lepp@outlook.com,97,3,368.2,9,Potential
3182.0,Marko Lass,marko.lass@mail.ee,114,4,1167.5400000000002,11,Loyal
3183.0,Meelis Kaalep,meelis.kaalep@yahoo.com,206,3,1119.83,9,Potential
3184.0,Kati Sepp,kati.sepp@hot.ee,439,2,1490.94,8,Potential
3185.0,Kati Rebane,kati.rebane@gmail.com,126,5,1557.54,13,VIP Champions
3186.0,Urmas Värk,urmas.vark2@outlook.com,130,2,898.37,8,Potential
3187.0,Ago Roots,ago.roots@gmail.com,541,1,218.84,3,Lost
3189.0,Ago Kuusk,ago.kuusk@yahoo.com,70,1,277.8,6,At Risk
3192.0,Sigrid Kuusik,sigrid.kuusik@yahoo.com,146,3,812.3199999999999,9,Potential
3194.0,Kadri Mets,kadri.mets@mail.ee,33,4,1015.1600000000001,13,VIP Champions
3196.0,Nele Lass,nele.lass@mail.ee,155,2,324.18,6,At Risk
3197.0,Sander Lill,sander.lill@outlook.com,26,7,1776.78,15,VIP Champions
3198.0,Hille Järv,hille.jarv@mail.ee,23,3,722.29,11,Loyal
3199.0,Indrek Aas,indrek.aas@yahoo.com,649,2,532.3,5,At Risk
3200.0,Olev Pihl,olev.pihl@hot.ee,17,4,1511.45,14,VIP Champions
3201.0,Ago Kukk,ago.kukk@outlook.com,223,5,1607.8899999999999,12,Loyal
3202.0,Indrek Värk,indrek.vark@hot.ee,69,1,420.72,7,Potential
3203.0,Raivo Paju,raivo.paju@telia.ee,291,3,970.74,9,Potential
3204.0,Urmas Kangur,urmas.kangur@yahoo.com,45,4,1300.22,12,Loyal
3205.0,Katrin Kallas,katrin.kallas@hot.ee,235,1,276.2,4,At Risk
3206.0,Indrek Laas,indrek.laas@outlook.com,103,5,3427.36,14,VIP Champions
3207.0,Kevin Kangur,kevin.kangur@gmail.com,313,2,265.98,4,At Risk
3208.0,Urmas Pärn,urmas.parn@telia.ee,85,3,473.48,9,Potential
3210.0,Sandra Org,sandra.org@hot.ee,129,3,885.42,9,Potential
3211.0,Anu Lepp,anu.lepp@hot.ee,165,1,434.08,6,At Risk
3212.0,Kadri Aas,kadri.aas@mail.ee,78,4,616.85,11,Loyal
3213.0,Elis Kivi,,281,3,683.8,8,Potential
3214.0,Heli Lõoke,heli.looke@outlook.com,295,5,1156.1,11,Loyal
3216.0,Marit Mägi,,268,1,417.44,5,At Risk
3217.0,Meelis Männik,meelis.mannik@outlook.com,262,1,327.07,4,At Risk
3218.0,Eha Raid,eha.raid@outlook.com,171,3,1255.6799999999998,10,Loyal
3219.0,Kalev Raud,kalev.raud@telia.ee,251,1,431.16,5,At Risk
3221.0,Marko Oja,marko.oja@hot.ee,164,2,104.35,6,At Risk
3222.0,Olev Paju,olev.paju@mail.ee,5,2,1088.2,11,Loyal
3223.0,Nele Teder,nele.teder@gmail.com,329,2,563.99,5,At Risk
3224.0,Hille Paas,hille.paas@mail.ee,242,1,215.58,4,At Risk
3225.0,Maris Raid,maris.raid@outlook.com,357,3,1064.95,8,Potential
3226.0,Grete Koppel,grete.koppel@gmail.com,22,2,291.68,8,Potential
3227.0,Rein Roots,rein.roots@yahoo.com,165,6,1535.52,13,VIP Champions
3228.0,Liis Kask,liis.kask@telia.ee,97,4,2517.55,13,VIP Champions
3229.0,Merike Sild,,178,2,501.28000000000003,7,Potential
3230.0,Kersti Orav,kersti.orav@gmail.com,30,5,1380.38,15,VIP Champions
3231.0,Merike Pihl,,103,2,1202.74,10,Loyal
3232.0,Merle Vaher,merle.vaher@telia.ee,69,6,1311.62,13,VIP Champions
3233.0,Marika Lepp,marika.lepp@yahoo.com,35,5,865.21,13,VIP Champions
3234.0,Aili Kangur,,13,2,301.98,8,Potential
3235.0,Madis Liiv,madis.liiv2@gmail.com,52,4,2142.65,13,VIP Champions
3236.0,Margus Puusepp,margus.puusepp@yahoo.com,523,3,373.79,6,At Risk
3237.0,Elis Tamm,elis.tamm@telia.ee,89,4,917.83,11,Loyal
3238.0,Hille Kuusk,,90,2,559.08,8,Potential
3239.0,Annika Lõhmus,annika.lohmus@telia.ee,255,2,888.68,7,Potential
3240.0,Tõnu Arro,tonu.arro@yahoo.com,81,5,1483.3600000000001,14,VIP Champions
3241.0,Marko Tamm,marko.tamm@gmail.com,105,3,527.05,9,Potential
3242.0,Sander Toom,sander.toom@yahoo.com,366,6,1613.77,11,Loyal
3243.0,Riina Pärn,riina.parn@hot.ee,167,2,383.87,7,Potential
3244.0,Ülle Valk,ulle.valk@telia.ee,540,1,205.89,3,Lost
3246.0,Ene Kallas,ene.kallas@hot.ee,15,5,819.15,13,VIP Champions
3247.0,Toomas Sild,,410,3,1997.6100000000001,9,Potential
3248.0,Külli Toom,kulli.toom@hot.ee,472,3,958.16,8,Potential
3249.0,Kristjan Tamm,kristjan.tamm@mail.ee,27,4,1538.68,14,VIP Champions
3250.0,Grete Raid,grete.raid@gmail.com,116,2,342.68,7,Potential
3251.0,Urmas Kukk,urmas.kukk@yahoo.com,52,3,593.34,9,Potential
